5.01313028	385.9986475
5.03913028	338.4723842
5.06513028	329.181025
5.09113028	360.0500389
5.11713028	296.6554749
5.14313028	282.5974056
5.16913028	331.8411982
5.19513028	300.5722953
5.22113028	312.7321872
5.24713028	291.2291723
5.27313028	303.4145492
5.29913028	314.7959602
5.32513028	311.5976059
5.35113028	321.4544258
5.37713028	286.8309532
5.40313028	283.5555175
5.42913028	297.4566359
5.45513028	272.5685961
5.48113028	285.8942208
5.50713028	306.2262406
5.53313028	272.3290724
5.55913028	266.955224
5.58513028	300.051948
5.61113028	288.1638051
5.63713028	264.4741276
5.66313028	274.7926912
5.68913028	252.5425033
5.71513028	261.3041462
5.74113028	240.5590374
5.76713028	266.3221125
5.79313028	280.2996803
5.81913028	269.6157407
5.84513028	258.1722423
5.87113028	255.0018268
5.89713028	246.3829275
5.92313028	245.2653386
5.94913028	256.6438578
5.97513028	251.2382847
6.00113028	252.4772456
6.02713028	258.2232231
6.05313028	251.1614359
6.07913028	251.9337033
6.10513028	248.9980554
6.13113028	260.6287748
6.15713028	269.0531111
6.18313028	255.4854549
6.20913028	270.9193912
6.23513028	257.9105591
6.26113028	242.6187236
6.28713028	248.831588
6.31313028	241.490084
6.33913028	248.8931887
6.36513028	261.8694617
6.39113028	258.890073
6.41713028	256.1033186
6.44313028	266.0903414
6.46913028	254.1163095
6.49513028	249.5056067
6.52113028	257.417609
6.54713028	247.7034922
6.57313028	265.6671312
6.59913028	255.8436034
6.62513028	243.7748547
6.65113028	265.2529411
6.67713028	256.4423951
6.70313028	257.6826093
6.72913028	254.1965137
6.75513028	237.3831467
6.78113028	257.628268
6.80713028	261.3124841
6.83313028	262.3073154
6.85913028	257.3869401
6.88513028	245.7108581
6.91113028	246.1423407
6.93713028	245.5641091
6.96313028	266.1179351
6.98913028	245.0671985
7.01513028	240.3127665
7.04113028	262.6455119
7.06713028	252.810044
7.09313028	234.8265359
7.11913028	238.983204
7.14513028	245.2337269
7.17113028	256.2369869
7.19713028	254.8408139
7.22313028	221.816448
7.24913028	240.6688979
7.27513028	260.2193078
7.30113028	248.2407459
7.32713028	245.8079303
7.35313028	264.6432558
7.37913028	245.1959076
7.40513028	246.0387119
7.43113028	235.6927792
7.45713028	231.4631598
7.48313028	226.0632
7.50913028	259.3848251
7.53513028	246.6970351
7.56113028	239.0017122
7.58713028	239.0725161
7.61313028	243.1449153
7.63913028	261.9563924
7.66513028	270.8932503
7.69113028	237.7451184
7.71713028	243.778272
7.74313028	251.6670835
7.76913028	244.41136
7.79513028	227.1120134
7.82113028	244.5652221
7.84713028	230.3877682
7.87313028	235.3615266
7.89913028	244.0850025
7.92513028	239.6695143
7.95113028	222.300675
7.97713028	233.0344528
8.00313028	251.3169952
8.02913028	231.9275569
8.05513028	240.5880585
8.08113028	237.1974814
8.10713028	257.302576
8.13313028	253.0899147
8.15913028	235.0138318
8.18513028	236.5280374
8.21113028	234.1038644
8.23713028	238.3892404
8.26313028	233.9153905
8.28913028	252.9956848
8.31513028	256.3025054
8.34113028	229.4533549
8.36713028	222.1616998
8.39313028	214.4724211
8.41913028	225.0050064
8.44513028	235.8334724
8.47113028	246.1658396
8.49713028	256.0356561
8.52313028	255.6900594
8.54913028	235.786057
8.57513028	237.5332804
8.60113028	235.1714893
8.62713028	252.3510837
8.65313028	254.996653
8.67913028	241.3913139
8.70513028	240.5479142
8.73113028	233.1226843
8.75713028	230.5712661
8.78313028	236.7994508
8.80913028	239.0017122
8.83513028	249.2887735
8.86113028	239.930536
8.88713028	232.3471101
8.91313028	234.8765767
8.93913028	243.5482925
8.96513028	262.4117785
8.99113028	254.0268954
9.01713028	224.8422431
9.04313028	225.6270193
9.06913028	233.2467444
9.09513028	221.2125724
9.12113028	224.8661759
9.14713028	234.8713998
9.17313028	243.6934466
9.19913028	237.3916961
9.22513028	236.5720392
9.25113028	245.1244933
9.27713028	250.9014808
9.30313028	250.8862259
9.32913028	264.413453
9.35513028	265.2870271
9.38113028	267.9969935
9.40713028	272.2464794
9.43313028	261.6300565
9.45913028	271.5757195
9.48513028	261.6014256
9.51113028	238.2465373
9.53713028	218.8576276
9.56313028	254.8377107
9.58913028	260.7628685
9.61513028	260.3205951
9.64113028	248.728067
9.66713028	236.4342415
9.69313028	230.3513501
9.71913028	233.1030547
9.74513028	245.2361421
9.77113028	219.4494591
9.79713028	248.1760882
9.82313028	249.6501818
